,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pae_H,chain_plddt_L,chain_pae_L,chain_pair_pae_AH,chain_pair_pae_AL,chain_pair_pae_HL,avg_model_plddt,avg_internal_pae,avg_pair_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,scaled_model_RMSD,scaled_query_RMSD,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,del_G_B,plddt_H3,plddt_L3
0,0.01,0.0,0.55,0.68,0.58,0.0330233131879574,0.0187410738614493,0.3906861099095424,0.0358503251315718,0.0099400656617902,0.0106583784435601,0.3927969582183799,0.0099398475822604,0.0,0.0,0.6590609585890623,0.2196869861963541,1825.0,61.51035890410959,26.69545454545455,289.0,65.00828719723182,25.71481481481481,4129.0,82.67820174376364,4.169172525689562,6243.0,69.732282615035,18.85981396198631,76.98285343709468,4.623583426651735,87.34763440860213,3.2954341736694674,85.75570930232558,3.603644553644554,26.90787719298245,27.175552394499764,5.046114864864865,83.36206571600746,3.840887384655252,19.70984815078236,41.290461379376914,43.32012777133689,0.5239745300586306,0.040654930940931,0.0370725090071022,0.08,0.48,0.48,0.73,0.88,0.87,0.09,0.08,0.87,20.46,20.1,1.065,-7.590844848654001,70.29285714285713,88.68125
1,0.01,0.0,0.55,0.68,0.58,0.0763276626318209,0.0201435818877261,0.406255183376446,0.0812275517587657,0.0101332368168296,0.009959257783285,0.3751449532599618,0.0102539938856333,0.0,0.0,0.6539296187683284,0.2179765395894428,2239.0,66.38057615006699,26.440945945945945,670.0,66.45685074626866,27.59230769230769,4337.0,80.63029859349781,4.184555785123967,7246.0,71.15590849661116,19.405936474459203,76.78440985732814,4.410022396416573,87.22867741935482,3.208466386554622,85.00215116279071,3.7003194103194095,26.78494736842105,27.11393551446184,5.110277777777777,83.00507947982456,3.7729360644302017,19.66972022022022,42.572966118464045,43.32012777133689,0.508698081382759,0.0383348621162716,0.0370725090071022,0.08,0.48,0.48,0.74,0.89,0.86,0.08,0.08,0.87,20.17,20.55,1.065,100.46170619108584,71.40142857142857,87.67875
2,0.01,0.0,0.55,0.69,0.59,0.0646239730815739,0.0229319479276515,0.3496861410854444,0.0770013330646113,0.0092269923609709,0.0095146553823643,0.3127692941332889,0.0094186317738174,0.0,0.0,0.6671512571962678,0.2223837523987559,2416.0,62.42265107615894,29.307190635451505,598.0,62.52928093645485,29.188687782805427,4861.0,78.27027463484879,3.6586046511627903,7875.0,67.7407355491542,20.71816102313991,75.92879377431908,4.495487122060471,87.80344086021506,2.9749579831932773,85.53996511627906,3.484332514332514,27.9111403508772,27.98439544807966,4.709969969969969,83.09073325027107,3.651592539862088,20.201835256308943,45.87268409939313,43.32012777133689,0.4714050111463758,0.0331946867995183,0.0370725090071022,0.08,0.48,0.48,0.74,0.89,0.87,0.08,0.08,0.89,21.9,21.45,1.01,57.963209998097454,72.32714285714286,88.0925
3,0.01,0.0,0.56,0.69,0.6,0.0286521639600489,0.0533013919604175,0.4160253080925231,0.0772904249192593,0.0106620679143206,0.0105670506024841,0.4276673307665901,0.0107300124858364,0.0,0.0,0.6591760381109,0.2197253460369666,1362.0,60.22883994126284,25.85168067226891,1779.0,64.14837830241709,25.71514285714285,4055.0,84.03985203452527,3.798861788617886,7196.0,69.47235675940173,18.455228439343216,77.02970168612192,4.730649496080627,87.69981720430108,3.1533123249299724,85.69927906976744,3.647706797706798,25.86695614035088,25.748482693219536,5.011103603603603,83.47626598673016,3.8438895395724657,18.87551414572467,39.80359433901805,43.32012777133689,0.5422292344093225,0.0436140537263478,0.0370725090071022,0.1,0.49,0.49,0.73,0.89,0.86,0.1,0.1,0.88,18.67,18.0,1.04,64.39144610470095,72.07142857142858,88.75875
4,0.0,0.0,0.56,0.69,0.58,0.0369467383813185,0.0193500136796572,0.3961874660046874,0.0417342847099217,0.0099435607411139,0.0,0.4755794445194415,0.0099235879217454,0.0,0.0,0.6608378815150692,0.2202792938383564,2085.0,60.9177386091127,26.60910931174089,730.0,61.90710273972602,27.28846153846154,4152.0,83.30482538535644,4.05702479338843,6967.0,68.70988891139838,19.31819854786362,76.33111543450065,4.6915117581187005,87.62811827956989,3.2158403361344536,85.41447674418606,3.726330876330876,26.899754385964915,27.28062114746325,5.04881006006006,83.1245701527522,3.8778943235280097,19.74306186449608,47.66463289004908,43.32012777133689,0.4523588130976558,0.0308211799569017,0.0370725090071022,0.09,0.49,0.48,0.73,0.88,0.86,0.09,0.09,0.88,19.955,20.11,1.05,44.49923341908817,71.75714285714285,88.32625
5,0.01,0.0,0.57,0.7,0.6,0.0533029208190332,0.0231178043187183,0.3852014854844614,0.0715106011397701,0.0103930610293528,0.0099750294738239,0.2477501838136811,0.0103515834548694,0.0,0.0,0.6591942865534361,0.2197314288511453,2371.0,63.41005061155631,26.3233409610984,999.0,66.45642142142142,25.26,4553.0,80.18922578519658,4.17419191919192,7923.0,70.01856593939144,18.585844293430107,77.65571984435798,4.853325867861142,87.30248387096773,3.2728571428571422,85.84529069767443,3.610745290745291,25.615973684210523,25.25110004741584,5.008355855855856,83.60116480433338,3.912309433821192,18.625143195827405,37.94476951888367,43.32012777133689,0.5658579783559029,0.0477826365387898,0.0370725090071022,0.12,0.5,0.49,0.72,0.88,0.86,0.12,0.11,0.87,17.84,17.3,1.03,82.11322757935801,71.74285714285715,88.47874999999999
6,0.01,0.0,0.55,0.69,0.59,0.0454630309398537,0.0452530318442124,0.3949561763932897,0.0888908576200162,0.0098687906626533,0.0096964946115714,0.2632872894243936,0.0098527573669255,0.0,0.0,0.663756624649442,0.2212522082164806,2337.0,61.45434531450577,26.694755244755243,1670.0,62.91760479041916,27.63952991452992,4460.0,81.3014529147982,3.762337662337663,8467.0,68.55780100657438,19.365540940540946,76.11396887159532,4.792161254199328,87.35691397849463,3.2338375350140054,86.11074418604652,3.38903357903358,26.715758771929828,27.010161213845425,4.847113363363364,83.19387567871216,3.805010789415638,19.52434444971287,40.15733566526391,43.32012777133689,0.5378336655209076,0.0428818602479921,0.0370725090071022,0.09,0.48,0.48,0.73,0.88,0.87,0.09,0.08,0.88,19.7,19.36,1.025,90.65954138684708,72.62142857142855,89.12625
7,0.01,0.0,0.55,0.68,0.58,0.0649962980986404,0.0188689761740353,0.3959648964058094,0.0700539763061152,0.0104241129247144,0.0,0.4431842287260277,0.0104534211727239,0.0,0.0,0.6502883768569809,0.2167627922856603,2088.0,64.42470545977012,26.161425061425064,435.0,67.08979310344827,26.10606060606061,4400.0,79.90594772727272,4.60077519379845,6923.0,70.47348209683038,18.95608695376137,77.22849546044098,4.441937290033595,86.82096774193549,3.3919537815126053,85.08248837209302,3.658173628173628,26.39076315789473,26.61872925557136,5.210698198198198,83.0439838581565,3.830688233239943,19.4067302038881,43.12697223992264,43.32012777133689,0.5022343672266069,0.0373928855320892,0.0370725090071022,0.09,0.48,0.48,0.74,0.88,0.86,0.09,0.08,0.87,19.605,19.355,1.07,-20.434219195977107,70.21,87.50625
8,0.01,0.0,0.54,0.68,0.58,0.034262001481221,0.049384966125346,0.3870906058331559,0.0835956791556415,0.0093338641385562,0.0092794446902726,0.4566900831932237,0.0093797028977474,0.0,0.0,0.6568710789231051,0.2189570263077017,2132.0,59.5355722326454,28.766666666666666,1668.0,63.67210731414869,29.037912087912087,4213.0,82.07844647519582,3.949404761904762,8013.0,68.42870867399664,20.58466117216117,75.37055771725032,4.7544568868980965,87.29078494623656,3.3373319327731097,85.89429069767442,3.4694185094185093,28.292285087719296,28.48984826932196,5.005123873873874,82.85187778705377,3.85373577636324,20.59575241030504,43.69056722458031,43.32012777133689,0.4957426757826197,0.0364693497195068,0.0370725090071022,0.07,0.47,0.47,0.73,0.88,0.87,0.07,0.07,0.87,22.65,22.465,1.05,75.48343376758862,71.05571428571429,89.07
9,0.0,0.0,0.56,0.69,0.59,0.0335432406268044,0.0798410645515023,0.4200916916304042,0.1147000166904268,0.0105185878889496,0.0104535759319177,0.4060661574463451,0.0106778466785442,0.0,0.0,0.6599286163465419,0.2199762054488473,1879.0,64.15118414050026,25.674961597542246,2406.0,65.73596009975063,25.76212121212121,4330.0,82.34092147806005,4.252609819121447,8615.0,70.74268857277032,18.56323087626164,76.78474708171207,4.994042553191489,87.4925376344086,3.251120448179272,86.0792558139535,3.549541359541359,25.88578947368421,25.857045993361783,5.03161036036036,83.45218017669139,3.931568120304041,18.92481527580212,39.04054826818516,43.32012777133689,0.5518215244721936,0.0452576721865186,0.0370725090071022,0.1,0.49,0.49,0.71,0.88,0.87,0.1,0.1,0.87,18.98,18.635,1.0550000000000002,196.82708774598308,72.11714285714285,88.57499999999999
